0.006666667,284.1
0.013333333,120.6
0.02,88.1
0.026666667,66
0.033333333,67.4
0.04,65.2
0.046666667,64.4
0.053333333,72.7
0.06,65.7
0.066666667,66.1
0.073333333,63.7
0.08,63.1
0.086666667,63.9
0.093333333,64.2
0.1,65.6
0.106666667,64
0.113333333,63.6
0.12,63.7
0.126666667,60.2
0.133333333,61.9
0.14,60.1
0.146666667,59.7
0.153333333,60.9
0.16,60
0.166666667,60.8
0.173333333,59.8
0.18,62.7
0.186666667,60.8
0.193333333,61.7
0.2,61.7
0.206666667,60.3
0.213333333,60.1
0.22,61.8
0.226666667,60.1
0.233333333,60.9
0.24,61.1
0.246666667,62.1
0.253333333,65.3
0.26,65.4
0.266666667,65.8
0.273333333,66.3
0.28,65.5
0.286666667,65
0.293333333,66.4
0.3,65.3
0.306666667,65.6
0.313333333,66
0.32,65.7
0.326666667,65.3
0.333333333,65.5
0.34,66.4
0.346666667,65.5
0.353333333,66.4
0.36,65.3
0.366666667,65.3
0.373333333,67.2
0.38,65.2
0.386666667,65.3
0.393333333,65.1
0.4,66.4
0.406666667,65.6
0.413333333,65.9
0.42,65.5
0.426666667,65.3
0.433333333,65.2
0.44,65.2
0.446666667,66.2
0.453333333,65.4
0.46,65.2
0.466666667,65
0.473333333,66.1
0.48,65.4
0.486666667,65.7
0.493333333,65.4
0.5,65
0.506666667,92.8
0.513333333,93
0.52,89.7
0.526666667,89.3
0.533333333,90.5
0.54,91.5
0.546666667,92.4
0.553333333,89.2
0.56,91.7
0.566666667,89.3
0.573333333,90
0.58,89.4
0.586666667,89.6
0.593333333,89.5
0.6,89.4
0.606666667,89.5
0.613333333,91.1
0.62,93.8
0.626666667,96.3
0.633333333,91.5
0.64,91.3
0.646666667,91.1
0.653333333,92.7
0.66,93.7
0.666666667,94.6
0.673333333,93.5
0.68,91.6
0.686666667,91.3
0.693333333,91
0.7,91.7
0.706666667,93.3
0.713333333,93.5
0.72,92.5
0.726666667,93
0.733333333,94.1
0.74,93.7
0.746666667,93.5
0.753333333,94.5
0.76,93.7
0.766666667,97
0.773333333,93.4
0.78,90.6
0.786666667,90.1
0.793333333,89.2
0.8,89.4
0.806666667,89.4
0.813333333,89.6
0.82,88.9
0.826666667,89.1
0.833333333,89.1
0.84,88.6
0.846666667,89.6
0.853333333,91.7
0.86,89.5
0.866666667,89.9
0.873333333,88.9
0.88,89.9
0.886666667,89
0.893333333,90.2
0.9,89.5
0.906666667,88.9
0.913333333,88.6
0.92,88.8
0.926666667,88.9
0.933333333,89.9
0.94,90.4
0.946666667,93
0.953333333,92.6
0.96,93
0.966666667,92.9
0.973333333,93.5
0.98,92.9
0.986666667,91.9
0.993333333,89
1,89.2